"","incidence_rate_100000","discription","registry_code","latitude","longitude","distance"
"1",82.8458843088689,"Canada, Alberta",312400199,55.001251,-115.002136,798982.413527085
"2",86.7441762404883,"Canada, British Columbia",312400299,55.001251,-125.002441,256698.821253879
"3",105.839054931751,"Canada, Manitoba",312400399,55.001251,-97.001038,333925.864788374
"4",25.9575917844222,"Canada, Northwest Territories",312400499,65.0000004,-118,338068.506966557
"5",130.039234401143,"Canada, New Brunswick",312400599,46.500283,-66.750183,124129.562303182
"6",130.325429726627,"Canada, Nova Scotia",312400699,45.1960403,-63.1653789,23876.9633224945
"7",124.261617070208,"Canada, Prince Edward Island",312400799,46.5035454,-63.5955171,5722.2577336102
"8",115.521898899191,"Canada, Newfoundland and Labrador",312400899,53.8217327,-61.2295532,22070.6430952879
"9",39.3781404066974,"Canada, Yukon",312400999,63.000147,-136.002502,378056.309763243
"10",89.995105685243,"Canada, Ontario",312401099,50.000678,-86.000977,371951.693274685
"11",103.544971170674,"Canada, Saskatchewan",312401299,55.5321257,-106.1412243,776445.29809489
"12",18.7617260787992,"Canada, Nunavut",312401399,70.0000073,-90,55589.1401870038
"13",108.637237492232,"USA",384000099,39.7837304,-100.4458825,1217088.91282438
"14",68.415026032516,"USA, California, San Francisco Bay Area",384000299,37.7884969,-122.3558473,2215.01158876974
"15",58.4969831477793,"USA, California, Los Angeles County",384000399,34.3155072,-118.2096814,42970.3492196307
"16",99.4417426810395,"USA, Connecticut",384000499,41.6500201,-72.7342163,41022.4653144809
"17",77.8310082397978,"USA, Georgia, Atlanta",384000599,33.7490987,-84.3901849,356049.104625245
"18",117.107584695657,"USA, Iowa",384000699,41.9216734,-93.3122705,1309448.08457865
"19",125.241707934869,"USA, Louisiana, New Orleans",384000799,29.9499323,-90.0701156,9693.09127799453
"20",124.13310655446,"USA, Michigan, Detroit",384000899,42.3315509,-83.0466403,632948.081119893
"21",71.2925279564401,"USA, New Mexico",384000999,34.5708167,-105.993007,760937.883879686
"22",46.1046321776234,"USA, Utah",384001299,39.4225192,-111.7143584,849657.812239229
"23",90.1387833709544,"USA, Washington, Seattle",384001399,47.6038321,-122.3300624,862.940393432387
"24",94.5538192211171,"USA, New Jersey",384001599,40.0757384,-74.4041622,25603.7798838236
"25",104.637791588838,"USA, New York State",384001699,43.1561681,-75.8449946,223962.9468275
"26",183.679890264833,"USA, Kentucky",384001999,37.5726028,-85.1551411,682209.910283155
"27",134.484081936446,"USA, Louisiana",384002299,30.8703881,-92.007126,114954.25787236
"28",69.0734413849193,"USA, California",384002599,36.7014631,-118.7559974,238060.698820239
"29",152.573911696065,"USA, Arkansas",384004099,35.2048883,-92.4479108,573420.163292009
"30",124.486236797434,"USA, Delaware",384004199,38.6920451,-75.4013315,20292.7776857011
"31",96.2292947782819,"USA, Maryland",384004299,39.5162234,-76.9382069,39338.591286168
"32",93.1419361512214,"USA, Minnesota",384004399,45.9896587,-94.6113288,1148238.85565017
"33",147.662304755192,"USA, Mississippi",384004499,32.9715645,-89.7348497,289381.090642069
"34",129.720912618595,"USA, North Carolina",384004599,35.6729639,-79.0392919,178115.80901216
