"","incidence_rate_100000","discription","registry_code","latitude","longitude","distance"
"1",77.1042336898602,"China, Beijing",415600199,39.906217,116.3912757,144066.09725901
"2",89.3596387350449,"China, Qidong County",415600299,26.7715732,112.0560184,429629.941190186
"3",77.9101332981414,"China, Shanghai City",415600399,31.2252985,121.4890497,16508.6863146086
"4",113.887386685487,"China, Cixian County",415600699,36.360112,114.3660941,371754.173124696
"5",93.8566720965,"China, Jiashan County",415600799,30.8969393,120.8874525,38050.8267191053
"6",43.4620638271452,"China, Linzhou County",415600899,36.0673949,113.8105402,431129.693217329
"7",91.5381399634961,"China, Wuhan City",415600999,30.6667682,114.3715539,525700.715782905
"8",105.162340823622,"China, Anshan City",415601299,40.822222,122.8275,55975.7967433266
"9",100.003844094982,"China, Zhongshan City",415601499,22.5213807,113.3656141,14451.6312409379
"10",103.277900782401,"China, Harbin City, Nangang District",415601599,45.6991743,126.5919596,468248.180293483
"11",47.5403734008999,"China, Shexian County",415601699,29.8635777,118.4101129,171614.083719517
"12",85.8075443338979,"China, Yanting County",415601899,31.253476,105.4705025,1073819.80475461
"13",77.2577476510754,"China, Hangzhou City",415602199,30.2489634,120.2052342,251.390414061251
"14",80.6798963750261,"China, Jiaxing City",415602399,30.6509396,120.7831656,22139.9153263638
"15",83.4598437746984,"China, Guangzhou",415602499,23.1301964,113.2592945,15194.5182025909
"16",101.863329046794,"China, Haimen County",415602599,31.8729183,121.1771295,3606.59080463485
"17",77.5394885706606,"China, Hong Kong",415603099,22.350627,114.1849161,3745.47596624988
"18",96.4259316690784,"China, Benxi",415603199,41.297577,123.7646562,142665.346323562
"19",65.9608277793736,"China, Jianhu County",415603299,33.4826164,119.8160643,64713.3469182037
"20",68.2950625457333,"China, Guanyun",415605199,34.297019,119.247985,43927.9901836132
"21",96.0247063387933,"China, Hefei",415605399,31.7509529,117.3322844,220527.046321286
"22",89.4455171829778,"China, Hengdong",415605499,27.0843342,112.9480217,441575.644634717
"23",80.8021424870966,"China, Huaiyin District, Huai'an",415605799,33.6350534,119.0054308,115988.145776602
"24",88.7639047370337,"China, Jiangmen",415606099,22.5766294,113.079047,8842.90316841218
"25",80.056753539409,"China, Lianyungang",415606899,34.6092633,119.1695305,11801.1405377094
"26",85.9594334563578,"China, Liuzhou",415607199,24.3285821,109.409259,276788.21291739
"27",99.7383269736142,"China, Maanshan",415607599,31.6866105,118.5048377,118504.575823071
"28",94.4400236117067,"China, Shenyang",415608399,41.8041094,123.4276363,158262.673449127
"29",92.5707863386971,"China, Sheyang",415608499,33.7749116,120.2562202,16841.8938343654
"30",110.110939983116,"China, Tongling City",415608899,30.887432,117.5915732,240147.005960888
"31",69.1604747598819,"China, Wuxi",415609299,31.5776264,120.2951311,37245.2808450181
"32",72.096045547373,"China, Xianju",415609399,31.4008032,112.035339,722195.529011179
"33",84.6396623806052,"China, Xiping",415609699,33.3833188,114.0209155,499825.992038774
"34",58.2557102892803,"China, Yanshi",415609999,34.7333075,112.7677155,587677.178951221
"35",135.391780527743,"China, Yueyanglou",415610299,29.3548271,113.15335,682631.571950084
"36",84.1836756948207,"China, Zhuhai",415610599,22.2305196,113.5462439,1110.86838382277
