"","registry_code","age_group","number_of_cases","person_years_at_risk","incidence_rate_100000","latitude","longitude","distance"
"1846",415600199,7,50,2818718,1.77385605796678,39.906217,116.3912757,144066.09725901
"1847",415600299,1,0,159406,0,26.7715732,112.0560184,429629.941190186
"1848",415600299,4,0,294225,0,26.7715732,112.0560184,429629.941190186
"1849",415600299,14,580,244824,236.904878606673,26.7715732,112.0560184,429629.941190186
"1850",415600299,11,243,535747,45.3572301851434,26.7715732,112.0560184,429629.941190186
"1851",415600299,5,4,317912,1.25820981906943,26.7715732,112.0560184,429629.941190186
"1852",415600299,18,211,79408,265.716300624622,26.7715732,112.0560184,429629.941190186
"1853",415600299,13,511,366082,139.586212924973,26.7715732,112.0560184,429629.941190186
"1854",415600299,2,0,178499,0,26.7715732,112.0560184,429629.941190186
"1855",415600299,17,507,112954,448.85528622271,26.7715732,112.0560184,429629.941190186
"1856",415600299,12,416,487384,85.3536431232868,26.7715732,112.0560184,429629.941190186
"1857",415600299,10,133,608848,21.8445326255486,26.7715732,112.0560184,429629.941190186
"1858",415600299,9,76,560561,13.5578465144739,26.7715732,112.0560184,429629.941190186
"1859",415600299,7,9,325144,2.768004330389,26.7715732,112.0560184,429629.941190186
"1860",415600299,8,20,394440,5.07047966737653,26.7715732,112.0560184,429629.941190186
"1861",415600299,6,3,298039,1.00657967581424,26.7715732,112.0560184,429629.941190186
"1862",415600299,3,0,223787,0,26.7715732,112.0560184,429629.941190186
"1863",415600299,15,750,228124,328.76856446494,26.7715732,112.0560184,429629.941190186
"1864",415600299,16,756,180290,419.324421764934,26.7715732,112.0560184,429629.941190186
"1865",415600399,2,0,664692,0,31.2252985,121.4890497,16508.6863146086
"1866",415600399,13,2363,2237326,105.617151903656,31.2252985,121.4890497,16508.6863146086
"1867",415600399,5,7,2369307,0.295445039414479,31.2252985,121.4890497,16508.6863146086
"1868",415600399,9,180,1648242,10.9207264467232,31.2252985,121.4890497,16508.6863146086
"1869",415600399,1,0,867374,0,31.2252985,121.4890497,16508.6863146086
"1870",415600399,4,2,1210852,0.165172952598666,31.2252985,121.4890497,16508.6863146086
"1871",415600399,6,18,2650288,0.679171471175963,31.2252985,121.4890497,16508.6863146086
"1872",415600399,10,670,2559068,26.1814066683652,31.2252985,121.4890497,16508.6863146086
"1873",415600399,11,1935,3753058,51.5579562053131,31.2252985,121.4890497,16508.6863146086
"1874",415600399,8,69,1615230,4.27183744729853,31.2252985,121.4890497,16508.6863146086
"1875",415600399,7,21,1955992,1.07362402300214,31.2252985,121.4890497,16508.6863146086
"1876",415600399,3,0,771667,0,31.2252985,121.4890497,16508.6863146086
"1877",415600399,14,2022,1291110,156.609429095894,31.2252985,121.4890497,16508.6863146086
"1878",415600399,16,3961,1300988,304.460917395087,31.2252985,121.4890497,16508.6863146086
"1879",415600399,18,2064,608619,339.128420243206,31.2252985,121.4890497,16508.6863146086
"1880",415600399,15,2728,1147136,237.8096407052,31.2252985,121.4890497,16508.6863146086
"1881",415600399,17,3198,886931,360.569198731356,31.2252985,121.4890497,16508.6863146086
"1882",415600399,12,2600,3405619,76.3444178576641,31.2252985,121.4890497,16508.6863146086
"1883",415600699,4,0,367696,0,36.360112,114.3660941,371754.173124696
"1884",415600699,6,6,264732,2.2664430442863,36.360112,114.3660941,371754.173124696
"1885",415600699,1,0,170548,0,36.360112,114.3660941,371754.173124696
"1886",415600699,2,0,247549,0,36.360112,114.3660941,371754.173124696
"1887",415600699,5,2,234432,0.853125853125853,36.360112,114.3660941,371754.173124696
"1888",415600699,14,185,71593,258.405151341612,36.360112,114.3660941,371754.173124696
"1889",415600699,9,53,203006,26.1076027309538,36.360112,114.3660941,371754.173124696
"1890",415600699,13,216,81776,264.13617687341,36.360112,114.3660941,371754.173124696
