"","incidence_rate_100000","discription","registry_code","latitude","longitude","distance"
"1",275.432572339136,"Canada, Alberta",312400199,55.001251,-115.002136,798982.413527085
"2",307.503852831764,"Canada, British Columbia",312400299,55.001251,-125.002441,256698.821253879
"3",325.586351420148,"Canada, Manitoba",312400399,55.001251,-97.001038,333925.864788374
"4",265.825854959981,"Canada, New Brunswick",312400599,46.500283,-66.750183,124129.562303182
"5",359.498094273543,"Canada, Nova Scotia",312400699,45.1960403,-63.1653789,23876.9633224945
"6",242.168991839958,"Canada, Prince Edward Island",312400799,46.5035454,-63.5955171,5722.2577336102
"7",171.170069690671,"Canada, Newfoundland and Labrador",312400899,53.8217327,-61.2295532,22070.6430952879
"8",245.388935465298,"Canada, Ontario",312401099,50.000678,-86.000977,371951.693274685
"9",266.482559264947,"Canada, Saskatchewan",312401299,55.5321257,-106.1412243,776445.29809489
"10",290.773764984552,"USA",384000099,39.7837304,-100.4458825,1217088.91282438
"11",305.434042966851,"USA, California, San Francisco Bay Area",384000299,37.7884969,-122.3558473,2215.01158876974
"12",250.149506264677,"USA, California, Los Angeles County",384000399,34.3155072,-118.2096814,42970.3492196307
"13",317.323775388291,"USA, Connecticut",384000499,41.6500201,-72.7342163,41022.4653144809
"14",288.279420101337,"USA, Georgia, Atlanta",384000599,33.7490987,-84.3901849,356049.104625245
"15",272.498214003071,"USA, Iowa",384000699,41.9216734,-93.3122705,1309448.08457865
"16",295.373939014615,"USA, Louisiana, New Orleans",384000799,29.9499323,-90.0701156,9693.09127799453
"17",358.837690836859,"USA, Michigan, Detroit",384000899,42.3315509,-83.0466403,632948.081119893
"18",243.258705152181,"USA, New Mexico",384000999,34.5708167,-105.993007,760937.883879686
"19",140.225179119754,"USA, Utah",384001299,39.4225192,-111.7143584,849657.812239229
"20",363.770155464971,"USA, Washington, Seattle",384001399,47.6038321,-122.3300624,862.940393432387
"21",305.224225056236,"USA, New Jersey",384001599,40.0757384,-74.4041622,25603.7798838236
"22",298.290453017585,"USA, New York State",384001699,43.1561681,-75.8449946,223962.9468275
"23",354.211072513842,"USA, Kentucky",384001999,37.5726028,-85.1551411,682209.910283155
"24",274.78635522774,"USA, Louisiana",384002299,30.8703881,-92.007126,114954.25787236
"25",287.315587302795,"USA, California",384002599,36.7014631,-118.7559974,238060.698820239
"26",248.91119462885,"USA, Arkansas",384004099,35.2048883,-92.4479108,573420.163292009
"27",344.058739860839,"USA, Delaware",384004199,38.6920451,-75.4013315,20292.7776857011
"28",312.627749001894,"USA, Maryland",384004299,39.5162234,-76.9382069,39338.591286168
"29",221.018260534749,"USA, Minnesota",384004399,45.9896587,-94.6113288,1148238.85565017
"30",253.536537710043,"USA, Mississippi",384004499,32.9715645,-89.7348497,289381.090642069
"31",277.216516698138,"USA, North Carolina",384004599,35.6729639,-79.0392919,178115.80901216
"32",191.275859024787,"USA, North Dakota",384004699,47.6201461,-100.540737,1157186.81784776
"33",245.503853839566,"USA, Nebraska",384004799,41.7370229,-99.5873816,1391303.35389155
"34",315.14190821256,"USA, New Hampshire",384004899,43.4849133,-71.6553992,85067.0049319687
"35",361.206342145092,"USA, Nevada",384004999,39.5158825,-116.8537227,432889.024110972
"36",341.48592524227,"USA, Alaska",384005099,64.4459613,-149.680909,327142.8881462
"37",258.703089306078,"USA, Alabama",384005199,33.2588817,-86.8295337,294627.486569924
"38",295.554400435018,"USA, Arizona",384005299,34.395342,-111.7632755,366029.736069278
"39",267.374968064769,"USA, Colorado",384005399,38.7251776,-105.6077167,1077901.77236819
"40",302.009562381801,"USA, Florida",384005599,27.7567667,-81.4639835,91460.3310021024
