"","incidence_rate_100000","discription","registry_code","latitude","longitude","distance"
"27",602.759154203198,"China, Maanshan",415607599,31.6866105,118.5048377,118504.575823071
"28",540.769724648391,"China, Shenyang",415608399,41.8041094,123.4276363,158262.673449127
"29",233.735193842044,"China, Sheyang",415608499,33.7749116,120.2562202,16841.8938343654
"30",877.697841726619,"China, Tongling City",415608899,30.887432,117.5915732,240147.005960888
"31",243.446941906223,"China, Wuxi",415609299,31.5776264,120.2951311,37245.2808450181
"32",257.910539687428,"China, Xianju",415609399,31.4008032,112.035339,722195.529011179
"33",383.110531463971,"China, Xiping",415609699,33.3833188,114.0209155,499825.992038774
"34",215.44392788298,"China, Yanshi",415609999,34.7333075,112.7677155,587677.178951221
"35",337.134145032103,"China, Zhuhai",415610599,22.2305196,113.5462439,1110.86838382277
"36",98.2356870603953,"Iran (Islamic Republic of), Golestan Province",436400399,37.1984436,55.070672,95282.5411851844
"37",191.160997814622,"Israel",437600099,30.8760272,35.0015196,88063.8191196031
"38",367.931477749439,"Japan, Hiroshima Prefecture",439200199,34.5666725,132.753565,29349.9093434773
"39",369.198074767113,"Japan, Miyagi Prefecture",439200299,38.3880155,140.9761025,9003.90246937588
"40",380.418927592042,"Japan, Nagasaki Prefecture",439200399,33.1154683,129.7874339,3002.93311239195
"41",371.76062275483,"Japan, Osaka Prefecture",439200499,34.6198813,135.490357,6933.84581934775
"42",370.318996324187,"Japan, Yamagata Prefecture",439200699,38.4746705,140.083237,43900.5165285556
"43",337.557461285367,"Japan, Niigata Prefecture",439200899,37.6452283,138.7669125,202.792883866322
"44",399.01345804637,"Japan, Fukui Prefecture",439200999,35.9263502,136.6068127,48783.8901953074
"45",370.799485742946,"Japan, Aichi Prefecture",439201099,34.9991645,137.254574,20497.2418859834
"46",350.413335854367,"Japan, Tochigi Prefecture",439201199,36.6782167,139.8096549,75293.6973261266
"47",332.37343205178,"Republic of Korea",441000099,36.5581914,127.9408564,93215.154165146
"48",301.684760670505,"Republic of Korea, Busan",441000299,35.1799528,129.0752365,5305.68664029605
"49",309.79127355775,"Republic of Korea, Seoul",441000399,37.5666791,126.9782914,21224.5761680331
"50",378.335432194183,"Republic of Korea, Daegu",441000499,35.8713,128.6018,72773.888770341
"51",309.961324228798,"Republic of Korea, Daejeon",441000599,36.3496,127.3848,56179.8852660286
"52",305.340785315072,"Republic of Korea, Ulsan",441000899,35.5391697,129.3119136,5512.67854581209
"53",207.049625654277,"Republic of Korea, Jejudo",441000999,33.3939924,126.5626653,14734.8133578566
"54",311.813871104633,"Republic of Korea, Gwangju",441001099,35.1595775,126.8515089,36965.865766807
"55",320.814398110148,"Republic of Korea, Incheon",441001199,37.456,126.7052,7141.40178322529
"56",80.9568578293116,"Kuwait",441400099,29.2733964,47.4979476,22437.8474183622
"57",219.013627514601,"Thailand, Chiang Mai",476400199,18.790876,98.988048,261132.42391171
"58",84.3326885880077,"Thailand, Khon Kaen",476400299,16.6022387,102.6352933,386249.514038963
"59",190.789655267589,"Thailand, Bangkok",476400399,13.7244327,100.6033853,12426.0170724746
"60",135.580541854648,"Thailand, Songkhla",476400499,6.8790221,100.5498542,25991.597337297
"61",255.390993994572,"Thailand, Lampang",476400599,18.6799728,99.7332501,314521.437772304
